Course,Year Level,Category,Comment,Sentiment,Date
BSIT,1,Faculty,"Overall, Kudos talaga, hindi boring ang lecture kahit tatlong oras. Plus, Kahit strict, makikita mo naman na gusto niya kami matuto ng maayos.",Positive,2026-08-09
BSIT,4,Staff,"Sa totoo lang, Nawala yung documents ko, kailangan ko pang mag-resubmit ng lahat.",Negative,2026-08-08
BSIS,2,Payments,"Base sa experience ko, Nagawa naman ang bayad ko kahit medyo malabo yung instructions sa simula. Sana ma-continue.",Neutral,2026-08-17
BSIS,2,Payments,"Sa totoo lang, Salamat sa flexible payment terms, malaking tulong para sa amin na estudyante.",Positive,2026-08-05
BSCS,2,Payments,"Base sa experience ko, Standard lang ang fees, wala namang malaking pagbabago kumpara noon. Kasabay nito, Okay lang ang proseso, walang malaking hassle sa pagbabayad. Yun lang po.",Neutral,2026-08-06
BSA,2,Staff,"Overall, Fine lang ang experience ko, wala akong major issue sa transaction. At saka, Nagawa naman yung request ko, konting hintay lang pero okay pa rin. Yun lang po.",Neutral,2026-08-19
BSIT,3,Payments,Hindi pantay ang na-post na balance ko sa totoong binayaran ko. That's it naman.,Negative,2026-08-14
BSCS,1,Faculty,"Wala akong natutunan sa buong semester, puro readings na wala namang discussion. Dagdag pa rito, Parang galit palagi kapag nagtatanong kami, nakakatakot lumapit.",Negative,2026-08-01
BSBA,2,Payments,"For me, Gumagana naman ang portal kahit minsan medyo mabagal mag-load. That's it naman.",Neutral,2026-08-15
BSCS,3,Staff,"Sa totoo lang, Naantala ang enrollment ko dahil sa mali nilang input sa system. Also, Ilang beses akong bumalik dahil hindi complete ang binigay nilang instructions. That's it naman.",Negative,2026-08-14
BSCS,3,Facilities,"For me, Kulang ang ilaw sa hallway kaya madilim tuwing gabi may klase pa.",Negative,2026-08-17
BSIT,3,Faculty,"Honestly, Sobrang organized ng modules and lahat ng deadlines clear from day one. At saka, Effective yung teaching style, gusto ko pumasok kahit umaga pa.",Positive,2026-08-06
BSN,4,Payments,"Honestly, Salamat sa flexible payment terms, malaking tulong para sa amin na estudyante. Plus, Ang bilis ng confirmation pagkatapos magbayad, walang problema sa receipt. Yun lang po.",Positive,2026-08-03
BSIT,4,Faculty,Nasusundan ko naman ang lesson kahit medyo mabilis minsan. Sana po maayos pa.,Neutral,2026-08-02
BEED,3,Faculty,"Sa totoo lang, Grabe, ang galing mag-explain, may mga real-life examples pa na madaling ma-relate. Dagdag pa rito, Ang bilis niya sumagot sa messages namin, super approachable talaga.",Positive,2026-08-20
BEED,4,Faculty,"Base sa experience ko, Feeling ko mas naintindihan ko ang subject dahil sa paraan ng pagtuturo niya kumpara sa ibang prof. Sana mapansin ito.",Positive,2026-08-21
BSBA,2,Staff,"Honestly, Efficient sila mag-assist, alam nila agad kung ano gagawin ko.",Positive,2026-08-16
BSIT,4,Faculty,"Base sa experience ko, Nahihirapan akong sumunod sa lecture kasi sobrang bilis at walang recap. Kasabay nito, Hindi makasagot ng maayos sa mga tanong, parang hindi rin sure sa topic.",Negative,2026-08-21
BSIT,4,Staff,"For me, Sinagot naman lahat ng katanungan ko kahit hindi masyadong detalyado. Sana mapansin ito.",Neutral,2026-08-03
BSIT,1,Facilities,"Sa totoo lang, Okay lang naman ang mga pasilidad, wala namang malaking problema. Sapat naman ang espasyo sa classroom kahit medyo crowded minsan. Sana ma-continue.",Neutral,2026-08-05
BEED,1,Payments,"Manageable ang installment plan, kahit papaano nakakaabot naman ako. Dagdag pa rito, Standard lang ang fees, wala namang malaking pagbabago kumpara noon. That's it naman.",Neutral,2026-08-09
BSIT,4,Payments,"Honestly, Maayos ang tracking ng balance ko, laging updated ang statement of account. Plus, Clear ang breakdown ng fees, walang hidden charges na nakakagulat.",Positive,2026-08-04
BSN,4,Facilities,"Overall, Salamat sa maayos na CRs, laging malinis kapag pumupunta ako.",Positive,2026-08-21
BEED,2,Facilities,"Honestly, Okay lang naman ang mga pasilidad, wala namang malaking problema.",Neutral,2026-08-12
BSA,2,Faculty,"Overall, Okay lang naman ang klase, standard lang, walang masyadong kakaiba. Plus, Karaniwan lang ang delivery, hindi masyadong exciting pero informative naman. Sana mapansin ito.",Neutral,2026-08-06
BEED,2,Faculty,"Honestly, Manageable ang workload, though pwede pang dagdagan ng examples. Dagdag pa rito, Sufficient ang materials na ibinigay, though di gaanong interactive. That's it naman.",Neutral,2026-08-20
BSBA,2,Payments,"Base sa experience ko, Okay lang ang proseso, walang malaking hassle sa pagbabayad. At saka, Gumagana naman ang portal kahit minsan medyo mabagal mag-load. Sana ma-continue.",Neutral,2026-08-15
BSIT,1,Payments,"Base sa experience ko, Sapat naman ang info na nakalagay sa invoice, though pwede pa dagdagan ng detalye. Dagdag pa rito, Gumagana naman ang portal kahit minsan medyo mabagal mag-load. Yun lang po.",Neutral,2026-08-16
BSIS,1,Facilities,"For me, Salamat sa maayos na CRs, laging malinis kapag pumupunta ako. Plus, Maayos na ang signage sa buong campus, hindi na ako nalilito saan pupunta.",Positive,2026-08-13
BSIS,4,Facilities,"Honestly, Napansin kong mas maayos na ang aircon sa mga labs, hindi na sobrang init. Sana mapansin ito.",Positive,2026-08-16
BSA,3,Facilities,"Sapat naman ang espasyo sa classroom kahit medyo crowded minsan. Also, Gumagana naman ang mga equipment kahit medyo luma na. Sana po maayos pa.",Neutral,2026-08-04
BSIS,1,Staff,"Sa totoo lang, Hindi ma-contact ang office, ilang beses akong tumawag walang sumasagot. Kasabay nito, Nakakalungkot kasi kulang ang staff kaya matagal talaga ang serbisyo.",Negative,2026-08-13
BSIS,3,Facilities,"For me, Gumagana naman ang mga equipment kahit medyo luma na. Also, Sapat naman ang espasyo sa classroom kahit medyo crowded minsan. Sana po maayos pa.",Neutral,2026-08-16
BEED,1,Staff,"Okay lang naman, ginawa naman nila trabaho nila kahit medyo tahimik. At saka, Nagawa naman yung request ko, konting hintay lang pero okay pa rin. That's it naman.",Neutral,2026-08-20
BSIS,2,Faculty,"Base sa experience ko, Hindi makasagot ng maayos sa mga tanong, parang hindi rin sure sa topic. Also, Grading criteria hindi malinaw, iba-iba ang score kahit parehas lang ang sagot. Sana ma-continue.",Negative,2026-08-11
BSA,2,Facilities,"Honestly, Matagal nang sira ang aircon pero wala pa ring inaayos. Yun lang po.",Negative,2026-08-04
BEED,2,Staff,"For me, Approachable sila lalo na yung nasa front desk, madali lang lapitan. Sana mapansin ito.",Positive,2026-08-10
BSIT,2,Payments,"Sa totoo lang, Confusing ang breakdown ng fees, parang may extra charge na hindi ko na-expect. Sana ma-continue.",Negative,2026-08-21
BSIS,3,Staff,"Sa totoo lang, Nagawa ang kailangan ko kahit medyo kailangan kong balikan ng ilang beses. Dagdag pa rito, Fine lang ang experience ko, wala akong major issue sa transaction. Sana mapansin ito.",Neutral,2026-08-03
BSN,2,Staff,"Sa totoo lang, Sobrang unorganized ng linya, nagulo lahat kasi walang numbering system. Sana po maayos pa.",Negative,2026-08-01
BSIT,1,Facilities,"Base sa experience ko, Ang ganda ng bagong study hub, sulit gamitin lalo na tuwing exam week. Sana po maayos pa.",Positive,2026-08-05
BEED,2,Facilities,"Sa totoo lang, Maayos na ang signage sa buong campus, hindi na ako nalilito saan pupunta. Also, Sobrang comfortable ng bagong chairs sa classroom, hindi na masakit ang likod. That's it naman.",Positive,2026-08-13
BEED,3,Facilities,"Base sa experience ko, Salamat sa maayos na CRs, laging malinis kapag pumupunta ako. Yun lang po.",Positive,2026-08-08
BSIT,1,Staff,"Overall, Walang malinaw na proseso, iba-iba ang sinasabi ng bawat staff. Dagdag pa rito, Sobrang bagal, parang walang urgency kahit alam nilang may deadline kami.",Negative,2026-08-01
BSA,3,Facilities,"Honestly, Well-maintained ang mga equipment sa laboratory, gumagana lahat nang maayos. Dagdag pa rito, Salamat sa maayos na CRs, laging malinis kapag pumupunta ako. Sana mapansin ito.",Positive,2026-08-09
BSN,3,Payments,"Base sa experience ko, Napakadali ma-access ang payment history online, malinaw lahat ng transaction. Dagdag pa rito, Sobrang convenient ng bagong payment portal, hindi na kailangan pumila. That's it naman.",Positive,2026-08-08
BSBA,4,Staff,"For me, Napakabilis at organized ng proseso, isang beses lang ako pumunta tapos na agad. Also, Maayos ang communication, may updates palagi kung ano na ang status ng request ko.",Positive,2026-08-04
BSBA,3,Payments,"Sa totoo lang, Ang bilis ng confirmation pagkatapos magbayad, walang problema sa receipt. Clear ang breakdown ng fees, walang hidden charges na nakakagulat.",Positive,2026-08-17
BSIS,1,Staff,"Overall, Standard lang ang service, walang masyadong extraordinary pero gumagana naman. Also, Sinagot naman lahat ng katanungan ko kahit hindi masyadong detalyado. That's it naman.",Neutral,2026-08-11
BEED,1,Facilities,"Honestly, Sira ang projector kaya hirap kaming makita ang mga slides. Also, Palaging discconnect ang wifi, nakakaabala sa mga submission namin.",Negative,2026-08-04
BSBA,4,Faculty,"Base sa experience ko, Sakto lang ang pace, hindi mabilis pero hindi rin masyadong mabagal. Sana mapansin ito.",Neutral,2026-08-18
BSIT,2,Payments,"Sa totoo lang, Okay lang ang proseso, walang malaking hassle sa pagbabayad. At saka, Sapat naman ang info na nakalagay sa invoice, though pwede pa dagdagan ng detalye. That's it naman.",Neutral,2026-08-05
BSN,4,Staff,"Base sa experience ko, Sobrang bagal, parang walang urgency kahit alam nilang may deadline kami. Plus, Ang tagal ng pila, mahigit isang oras ako naghintay para lang sa simpleng request.",Negative,2026-08-16
BSN,4,Staff,"For me, Sobrang bagal, parang walang urgency kahit alam nilang may deadline kami. At saka, Nakakalungkot kasi kulang ang staff kaya matagal talaga ang serbisyo. Yun lang po.",Negative,2026-08-09
BSN,2,Staff,"Rude yung pagsagot sa akin kahit magalang naman ako magtanong. Plus, Ilang beses akong bumalik dahil hindi complete ang binigay nilang instructions.",Negative,2026-08-04
BSCS,2,Facilities,"Base sa experience ko, Okay lang naman ang mga pasilidad, wala namang malaking problema. Dagdag pa rito, Standard lang ang kondisyon ng canteen, walang masyadong reklamo. Sana po maayos pa.",Neutral,2026-08-18
BSIS,1,Faculty,"For me, Palaging cancelled ang klase pero hindi namin alam kung ano ang gagawin instead. Dagdag pa rito, Hirap kausapin, parang ayaw talaga sumagot sa concerns namin. Sana po maayos pa.",Negative,2026-08-10
BSCS,1,Facilities,"Base sa experience ko, Palaging discconnect ang wifi, nakakaabala sa mga submission namin. Dagdag pa rito, Sobrang init sa loob ng room kasi sira ang aircon for weeks na. Yun lang po.",Negative,2026-08-01
BEED,4,Faculty,"For me, Nakakalito ang instructions, iba-iba ang sinasabi kada session. Dagdag pa rito, Minsan late siya pumasok pero mahigpit sa amin kapag nahuli kami. Sana ma-continue.",Negative,2026-08-21
BSCS,1,Facilities,"Ang ganda ng bagong study hub, sulit gamitin lalo na tuwing exam week. Dagdag pa rito, Napansin kong mas maayos na ang aircon sa mga labs, hindi na sobrang init.",Positive,2026-08-06
BSIS,3,Payments,"For me, Nagawa naman ang bayad ko kahit medyo malabo yung instructions sa simula.",Neutral,2026-08-10
BSN,4,Payments,"Sa totoo lang, Gumagana naman ang portal kahit minsan medyo mabagal mag-load. Sana ma-continue.",Neutral,2026-08-03
BSIS,2,Facilities,Gumagana naman ang mga equipment kahit medyo luma na. Manageable naman ang traffic sa hallway kahit peak hours.,Neutral,2026-08-04
BSIS,2,Payments,"Napakadali ma-access ang payment history online, malinaw lahat ng transaction. Also, Clear ang breakdown ng fees, walang hidden charges na nakakagulat. Sana ma-continue.",Positive,2026-08-07
BSBA,2,Facilities,"Base sa experience ko, Maayos na ang signage sa buong campus, hindi na ako nalilito saan pupunta. At saka, Sobrang comfortable ng bagong chairs sa classroom, hindi na masakit ang likod. Sana mapansin ito.",Positive,2026-08-19
BSA,4,Facilities,Manageable naman ang traffic sa hallway kahit peak hours. Yun lang po.,Neutral,2026-08-14
BSA,4,Payments,"Overall, Standard lang ang fees, wala namang malaking pagbabago kumpara noon. Dagdag pa rito, Manageable ang installment plan, kahit papaano nakakaabot naman ako. Sana ma-continue.",Neutral,2026-08-05
BSA,4,Facilities,"Gumagana naman ang mga equipment kahit medyo luma na. Plus, Functional pa rin ang mga computer sa lab kahit mabagal konti.",Neutral,2026-08-18
BSA,1,Facilities,"Sa totoo lang, Okay lang naman ang mga pasilidad, wala namang malaking problema. Sana ma-continue.",Neutral,2026-08-17
BSA,2,Facilities,"Salamat sa maayos na CRs, laging malinis kapag pumupunta ako. Sana mapansin ito.",Positive,2026-08-06
BSCS,1,Staff,"Honestly, Sapat naman ang tulong, though pwede pang paganahan ang follow-through. Plus, Okay lang naman, ginawa naman nila trabaho nila kahit medyo tahimik. Yun lang po.",Neutral,2026-08-12
BEED,1,Payments,"Base sa experience ko, Okay lang ang proseso, walang malaking hassle sa pagbabayad. Yun lang po.",Neutral,2026-08-11
BSBA,1,Payments,"Base sa experience ko, Hindi pantay ang na-post na balance ko sa totoong binayaran ko. Nahirapan akong makipag-ayos sa refund ko, sobrang tagal ng proseso. Sana mapansin ito.",Negative,2026-08-01
BSA,1,Payments,"Base sa experience ko, Manageable ang installment plan, kahit papaano nakakaabot naman ako. Kasabay nito, Sapat naman ang info na nakalagay sa invoice, though pwede pa dagdagan ng detalye. That's it naman.",Neutral,2026-08-14
BSBA,4,Staff,"Nagawa naman yung request ko, konting hintay lang pero okay pa rin. Also, Fine lang ang experience ko, wala akong major issue sa transaction. Sana po maayos pa.",Neutral,2026-08-13
BSA,2,Facilities,"Maganda na ang wifi sa campus, hindi na nade-delay ang mga online activities namin. Plus, Sobrang comfortable ng bagong chairs sa classroom, hindi na masakit ang likod. Sana mapansin ito.",Positive,2026-08-08
BSIS,1,Payments,"Sa totoo lang, Sobrang convenient ng bagong payment portal, hindi na kailangan pumila. Plus, Madali lang mag-bayad online, ilang minuto lang tapos na agad ang transaction. Sana mapansin ito.",Positive,2026-08-10
BSIT,4,Payments,"Base sa experience ko, Nagka-error yung system nang magbayad ako, kinailangan kong ulitin ng tatlong beses. Sana ma-continue.",Negative,2026-08-16
BSA,4,Faculty,"Honestly, Okay lang naman ang klase, standard lang, walang masyadong kakaiba.",Neutral,2026-08-16
BSA,2,Faculty,"Overall, Minsan late siya pumasok pero mahigpit sa amin kapag nahuli kami. Sana ma-continue.",Negative,2026-08-18
BSCS,3,Payments,"Sa totoo lang, Ang bilis ng confirmation pagkatapos magbayad, walang problema sa receipt. Dagdag pa rito, Napakadali ma-access ang payment history online, malinaw lahat ng transaction.",Positive,2026-08-12
BSIS,1,Facilities,"For me, Gumagana naman ang mga equipment kahit medyo luma na. Sana ma-continue.",Neutral,2026-08-08
BSBA,3,Faculty,"Honestly, Grabe, ang galing mag-explain, may mga real-life examples pa na madaling ma-relate. Grasya na lang ang klase kasi laging may recap bago pumunta sa bagong topic. Sana ma-continue.",Positive,2026-08-06
BSCS,1,Payments,"Base sa experience ko, Gumagana naman ang portal kahit minsan medyo mabagal mag-load.",Neutral,2026-08-11
BSCS,1,Payments,"Overall, Hindi pantay ang na-post na balance ko sa totoong binayaran ko. Sana mapansin ito.",Negative,2026-08-12
BSIT,2,Staff,"Nagawa ang kailangan ko kahit medyo kailangan kong balikan ng ilang beses. Kasabay nito, Medyo mabagal ang proseso pero natapos naman sa huli. That's it naman.",Neutral,2026-08-09
BSA,4,Facilities,"Sa totoo lang, Ang linis at ayos ng library ngayon, sobrang conducive mag-aral. Yun lang po.",Positive,2026-08-09
BEED,1,Facilities,"Overall, Sobrang init sa loob ng room kasi sira ang aircon for weeks na. Sana po maayos pa.",Negative,2026-08-11
BEED,2,Payments,"Standard lang ang fees, wala namang malaking pagbabago kumpara noon.",Neutral,2026-08-07
BSN,4,Staff,"Nawala yung documents ko, kailangan ko pang mag-resubmit ng lahat. That's it naman.",Negative,2026-08-04
BEED,2,Faculty,"Overall, Straightforward ang lectures, wala namang major issue. Dagdag pa rito, Gets ko naman kahit papaano, though mas gusto ko sana may mas maraming halimbawa.",Neutral,2026-08-05
BSCS,2,Staff,"Napakabilis at organized ng proseso, isang beses lang ako pumunta tapos na agad. Kasabay nito, Ang bait ng staff sa registrar, tinulungan ako agad sa concern ko. Sana po maayos pa.",Positive,2026-08-05
BSBA,2,Facilities,"Sa totoo lang, Maputik at madulas ang daanan tuwing umuulan, delikado talaga.",Negative,2026-08-14
BSBA,3,Facilities,"Base sa experience ko, Maayos na ang signage sa buong campus, hindi na ako nalilito saan pupunta. Sana mapansin ito.",Positive,2026-08-20
