Category,Sentiment,Comment,Facilities_Bathrooms,Facilities_Cafeteria,Facilities_Classrooms,Facilities_Cleanliness,Facilities_Computers,Facilities_Furniture,Facilities_Monitors,Facilities_Spaces,Payments_Accessibility,Payments_Accounting,Payments_Courteous,Payments_DigitalTrust,Payments_InfoClarity,Payments_Processing,Payments_Queues,Payments_Security,Professor_Approachability,Professor_Clarity,Professor_ClassroomMgmt,Professor_Fairness,Professor_Feedback,Professor_Mastery,Professor_Punctuality,Professor_TeachingQuality,Professor_TeachingStyle,Staff_AdminComm,Staff_Canteen,Staff_Cashier,Staff_Maintenance,Staff_OfficeStaff,Staff_Registrar,Staff_Safety,Staff_Substitute,Rating
Payments,Negative,yung portal hindi ko gets yung charges lately,,,,,,,,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,2
Payments,Negative,yung breakdown confusing yung breakdown this sem,,,,,,,,,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,2
Facilities,Negative,The CR needs better ventilation this sem. 🙂,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Payments,Neutral,No issues so far. medyo mahal for students yung portal lately 🙂,,,,,,,,,3.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,3
Payments,Negative,"Honestly, the cashier's office took too much time this week.",,,,,,,,,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,2
Payments,Positive,yung portal sulit ang proseso this week,,,,,,,,,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,4
Facilities,Positive,Comfortable naman yung classroom. 😭,4.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Professors,Positive,"The lecturer is understanding. Also, yung prof helpful naman this week",,,,,,,,,,,,,,,,,5.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,2.0,,,,,,,,,4
Facilities,Positive,Malinis naman ang campus. 😅 Comfortable naman yung classroom.,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Facilities,Positive,Comfortable naman yung classroom. 🙂 - in general.,5.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Staff,Negative,"Nakakainsulto yung pagsagot niya. 🙂 Plus, parang laging naiinis admin 😅",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,2.0,2.0,1.0,3.0,1.0,3.0,2
Professors,Negative,si ma'am boring ang klase 🙂,,,,,,,,,,,,,,,,,1.0,5.0,5.0,1.0,2.0,1.0,2.0,4.0,2.0,,,,,,,,,3
Payments,Neutral,"manageable naman fees 😭 Also, nothing to add about payments.",,,,,,,,,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,2
Payments,Neutral,"It's fine, nothing more to say. Also, resibo ang bagal",,,,,,,,,4.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,3
Staff,Negative,Sana mas mabilis next time. 😅,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,2
Payments,Negative,"May sobrang bayad akong nakita, di maliwanag. 😭 — for real.",,,,,,,,,1.0,3.0,5.0,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,2
Facilities,Positive,Malinis talaga ang campus — consistently.,5.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Payments,Neutral,no issues so far. 😐,,,,,,,,,3.0,3.0,4.0,4.0,2.0,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,3
Staff,Positive,"Mabait naman sila. 🙂, sa totoo lang.",,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,5.0,4.0,3.0,5.0,5.0,4.0,4
Facilities,Positive,clean and quiet yung gym,5.0,2.0,4.0,5.0,5.0,4.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Professors,Neutral,"Good prof, no complaints. 😅 — nothing special.",,,,,,,,,,,,,,,,,1.0,3.0,4.0,2.0,2.0,3.0,5.0,3.0,4.0,,,,,,,,,3
Staff,Positive,mabait naman sila — as expected.,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,4
Payments,Negative,"sana may installment option. 😭, grabe.",,,,,,,,,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,2
Staff,Positive,"Honestly, the secretary was quick to respond this week. Also, yung secretary walang issue this sem",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,4.0,5.0,3.0,5.0,4.0,3.0,4
Staff,Positive,"Sa ngayon, the registrar was very helpful today. On the other hand, front desk was accommodating this sem.",,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,5.0,4.0,4.0,2.0,3.0,4
Payments,Neutral,"Sa ngayon, the online payment system was fair enough today.",,,,,,,,,3.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,3
Staff,Negative,"Sa ngayon, the security guard seemed annoyed to help.",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,2
Facilities,Positive,The clinic was well maintained ngayong sem.,4.0,5.0,4.0,2.0,2.0,5.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Payments,Negative,Grabe katagal maproseso - grabe.,,,,,,,,,1.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,2
Payments,Positive,"resibo sulit ang proseso. Sa ngayon, the billing office had no issues at all today. 😅",,,,,,,,,5.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,4
Professors,Positive,no complaints about the professor. 😊 - overall.,,,,,,,,,,,,,,,,,3.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,,,,,,,,,4
Facilities,Positive,maaliwalas yung projector this week,3.0,3.0,1.0,4.0,2.0,5.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Staff,Neutral,yung staff manageable naman today,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3
Staff,Positive,Staff answered my question. 😭 - honestly.,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,5.0,5.0,5.0,2.0,5.0,4.0,4
Professors,Positive,Very good professor. 🙂 - consistently.,,,,,,,,,,,,,,,,,4.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,,,,,,,,,4
Facilities,Negative,Sobrang crowded outlets today 🙁,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Payments,Negative,"Sa ngayon, the cashier's office had an unclear breakdown. Nothing to add about payments. 🙂",,,,,,,,,5.0,1.0,3.0,2.0,2.0,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,3
Facilities,Negative,sobrang liit outlets this week,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Payments,Neutral,ok lang yung payment — tbh.,,,,,,,,,1.0,4.0,5.0,4.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,3
Payments,Negative,"May sobrang bayad akong nakita, di maliwanag. 😭 — talaga naman.",,,,,,,,,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,2
Professors,Neutral,"Discussion was interesting, overall.",,,,,,,,,,,,,,,,,2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,,,,,,,,,3
Staff,Negative,epal minsan sa trabaho yung registrar 😅,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2
Facilities,Neutral,nothing special about the room - overall.,2.0,2.0,2.0,3.0,3.0,3.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Payments,Neutral,"Overall, the online payment system was fair enough today. 🙂 Honestly, tuition was fair enough.",,,,,,,,,4.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,,,,,,,,,,,,,,,,,,4
Facilities,Neutral,"Nothing special about the room. On the other hand, yung chairs walang extra today",3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Staff,Positive,Really appreciate the staff here. Staff was kind to us this week.,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,5.0,5.0,3.0,5.0,2.0,5.0,4
Staff,Negative,"So far, the staff snapped at me for no reason.",,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,1.0,2.0,4.0,4.0,4.0,1.0,3
Professors,Positive,one of the best profs I've had. 🙂 - tbh.,,,,,,,,,,,,,,,,,5.0,1.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,,,,,,,,,4
Payments,Positive,"sulit ang proseso yung portal today. Also, may sobrang bayad akong nakita, di maliwanag. 😅",,,,,,,,,1.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,3
Facilities,Neutral,"Sa ngayon, the gym is okay. Sa ngayon, the library could be better.",4.0,3.0,5.0,2.0,4.0,2.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Payments,Neutral,"Overall, the portal was fair enough lately.",,,,,,,,,2.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,3
Payments,Neutral,"Payment was acceptable. 😭 Plus, medyo mahal for students resibo lately",,,,,,,,,4.0,3.0,3.0,3.0,5.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,4
Professors,Neutral,"Teaches okay, nothing more. 😭, nothing special.",,,,,,,,,,,,,,,,,2.0,2.0,4.0,4.0,2.0,3.0,3.0,5.0,4.0,,,,,,,,,3
Staff,Positive,They went above and beyond to help. Front desk answered my question well.,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4
Professors,Neutral,Ma'am is decent enough today.,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,,,,,,,,,3
Payments,Negative,"Sana may installment option. Also, payment was quick and easy.",,,,,,,,,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,2
Staff,Positive,mabilis mag-assist cashier. Admin staff made the process easy. 😅,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,5.0,2.0,5.0,4.0,5.0,5.0,4
Payments,Positive,No problem with payments. 😊,,,,,,,,,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,4
Staff,Negative,Sana mas maraming staff. 😅 - sobra.,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1
Facilities,Negative,"So far, the chairs was in bad shape. 😅",2.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Payments,Positive,mabilis ang transaction process ng bayad today,,,,,,,,,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,4
Professors,Negative,"medyo istrikto yung instructor this sem. Plus, good teaching style.",,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,,,,,,,,,2
Payments,Positive,"Payment was quick and easy. 😭 On the other hand, the refund process was smooth today lately.",,,,,,,,,5.0,4.0,5.0,3.0,2.0,5.0,2.0,2.0,,,,,,,,,,,,,,,,,,4
Facilities,Neutral,"Honestly, the computer lab is fair for now ngayong sem. 😅",3.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Payments,Positive,Smooth transaction today. 😅,,,,,,,,,3.0,5.0,3.0,4.0,3.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,4
Staff,Neutral,"No comment, okay naman — pwede na.",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3
Facilities,Negative,"kulang yung chairs, for real.",1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
Payments,Negative,Sana may installment option. 😭 - sa totoo lang.,,,,,,,,,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,2
Professors,Negative,The teacher needs to slow down. 😅 yung prof sobrang harsh mag-comment lately,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,2
Facilities,Negative,Sana updated yung website. 😭 - talaga naman.,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Professors,Positive,"One of the best profs I've had. Plus, so far, the instructor is very good. 😭",,,,,,,,,,,,,,,,,3.0,3.0,5.0,4.0,5.0,3.0,4.0,3.0,4.0,,,,,,,,,4
Facilities,Negative,"Sana ayusin yung projector. 😭 On the other hand, nothing special about the room. 😅",1.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Staff,Positive,mabait naman yung registrar 🙂 Sana mas malinaw yung announcements.,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,3
Payments,Negative,"Honestly, the refund process had an unclear breakdown today.",,,,,,,,,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,2
Facilities,Negative,"So far, the computer lab smelled terrible. The library was falling apart this sem.",1.0,4.0,1.0,2.0,3.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Staff,Negative,"Grabe kadali magalit. 🙁, tbh.",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2
Professors,Positive,"One of the best profs I've had. Plus, one of the best profs I've had. 😅",,,,,,,,,,,,,,,,,3.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0,,,,,,,,,4
Professors,Positive,mabait si ma'am this week 😭,,,,,,,,,,,,,,,,,5.0,3.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,,,,,,,,,4
Staff,Neutral,yung registrar medyo so-so lately,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,5.0,4.0,4.0,4.0,2.0,4
Facilities,Neutral,The campus is manageable this sem.,4.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Professors,Neutral,"sakto lang si facilitator lately 😅 On the other hand, discussion was interesting.",,,,,,,,,,,,,,,,,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,,,,,,,,,3
Staff,Negative,yung secretary parang laging naiinis today,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2
Facilities,Neutral,walang extra yung classroom lately,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Professors,Positive,One of the best profs I've had. 🙂 ang galing magturo si prof,,,,,,,,,,,,,,,,,4.0,4.0,5.0,3.0,5.0,1.0,2.0,5.0,2.0,,,,,,,,,3
Staff,Negative,"ang tagal bago may sumagot, sobra.",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,2
Staff,Neutral,Okay lang yung sa student affairs - sakto lang.,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3
Staff,Neutral,yung registrar pwede na this sem,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,3
Professors,Positive,Good teaching style. 😅 — overall.,,,,,,,,,,,,,,,,,4.0,5.0,5.0,4.0,5.0,2.0,3.0,5.0,4.0,,,,,,,,,4
Payments,Neutral,sakto lang payment ngayong sem 😅,,,,,,,,,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,3
Staff,Positive,ayos makausap yung registrar ngayong sem 😅,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,2.0,3.0,5.0,5.0,4.0,3.0,4
Payments,Positive,"good experience overall. 🙂, so far so good.",,,,,,,,,5.0,5.0,5.0,1.0,4.0,3.0,5.0,3.0,,,,,,,,,,,,,,,,,,4
Staff,Neutral,Sana mas malinaw yung announcements. 🙂 Staff answered my question.,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,3
Facilities,Positive,The chairs was clean and quiet. 😅,4.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Staff,Negative,Sobrang masungit ng staff dito. mahirap lapitan yung staff today 🙂,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,4.0,2.0,4.0,1.0,1.0,2
Professors,Neutral,adviser pwede na this week 😭,,,,,,,,,,,,,,,,,3.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,,,,,,,,,3
Staff,Positive,Staff answered my question — honestly.,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,5.0,5.0,3.0,4.0,2.0,5.0,4
Staff,Negative,The maintenance team was cold and unfriendly today. 🙂,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,3
Payments,Neutral,nothing to add about payments. 😐 - nothing special; parang medyo ignored pero pwede pa rin naman.,,,,,,,,,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,3
Professors,Negative,"Ang bagal intindihin minsan. 😭 On the other hand, grading felt unfair sometimes.",,,,,,,,,,,,,,,,,1.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,4.0,,,,,,,,,2
Payments,Positive,yung payment mabilis ang transaction lately,,,,,,,,,4.0,5.0,3.0,4.0,5.0,3.0,5.0,5.0,,,,,,,,,,,,,,,,,,4
Professors,Neutral,Sana mas maraming examples. 😐 - overall.,,,,,,,,,,,,,,,,,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,,,,,,,,,3
Payments,Neutral,The portal is manageable for me this sem.,,,,,,,,,2.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,3
Payments,Positive,The fees was smooth today this week. 😭,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,,,,,,,,,,,,,,,,,5
Payments,Positive,"So far, payment was processed quickly. 🙂 Plus, payment confirmation took time. 😭",,,,,,,,,4.0,4.0,4.0,3.0,3.0,5.0,3.0,5.0,,,,,,,,,,,,,,,,,,4
Professors,Neutral,yung instructor medyo strict this week 🙂,,,,,,,,,,,,,,,,,3.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,,,,,,,,,3
Facilities,Negative,Need more study spaces. 😅 - sayang.,1.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Payments,Neutral,"manageable naman payment today. So far, the fees was okay, nothing special this week. 😅",,,,,,,,,5.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,3
Staff,Positive,mabilis sumagot yung nasa counter ngayong sem,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,3
Staff,Positive,Love how helpful they are - no complaints here.,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5
Professors,Positive,yung instructor helpful naman this sem 🙂,,,,,,,,,,,,,,,,,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,,,,,,,,,5
Professors,Negative,Ang bagal intindihin minsan. 😭 - overall.,,,,,,,,,,,,,,,,,2.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,,,,,,,,,2
Facilities,Positive,"Malinis naman ang campus. Plus, the library was well maintained.",4.0,2.0,5.0,5.0,5.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Payments,Positive,The cashier's office was explained clearly. 😅,,,,,,,,,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,4
Staff,Negative,ang bagal sumagot yung staff 🙂,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2
Staff,Positive,Staff answered my question. 😊 - honestly.,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,4
Staff,Negative,Staff was hard to talk to ngayong sem.,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2
Payments,Negative,Sana mas mabilis maproseso. 😅,,,,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,2
Professors,Positive,"Good teaching style. 😭, no complaints here.",,,,,,,,,,,,,,,,,5.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,,,,,,,,,4
Payments,Negative,yung breakdown palaging nag-e-error lately,,,,,,,,,2.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,2
Facilities,Neutral,"Sa ngayon, the clinic is fair for now.",2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Professors,Negative,"Sa ngayon, sir needs to slow down this week. 😅",,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,2
Professors,Positive,The adviser is very good lately. 😅,,,,,,,,,,,,,,,,,4.0,4.0,4.0,2.0,5.0,4.0,4.0,5.0,4.0,,,,,,,,,4
Professors,Negative,sobrang taray yung instructor this sem 😅 Grading felt unfair sometimes. 😭,,,,,,,,,,,,,,,,,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,,,,,,,,,2
Payments,Neutral,manageable naman fees 🙂 Sana mas malinaw yung breakdown.,,,,,,,,,3.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,3
Staff,Neutral,"Honestly, the staff was average overall this week. 🙂",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,5.0,4.0,3.0,1.0,5.0,2.0,3
Facilities,Neutral,"Sana dagdagan yung outlets, nothing special.",3.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Facilities,Positive,"Nice environment overall. 😭 Plus, sulit talaga aircon 😅",5.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Payments,Negative,hindi ko gets yung charges yung portal this sem 😅,,,,,,,,,5.0,1.0,3.0,1.0,4.0,1.0,2.0,5.0,,,,,,,,,,,,,,,,,,3
Staff,Positive,"Mabait naman sila. 🙂 Plus, mabait naman sila.",,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,5.0,3.0,4.0,4.0,5.0,5.0,4
Payments,Neutral,Nothing to add about payments. Confusing yung payment breakdown.,,,,,,,,,3.0,1.0,4.0,1.0,3.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,3
Staff,Negative,epal minsan sa trabaho yung staff this sem 😅,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,4.0,5.0,1.0,1.0,2
Staff,Negative,Sana mas mabilis next time. Sobrang masungit ng staff dito. 😭,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2
Professors,Negative,medyo istrikto si ma'am,,,,,,,,,,,,,,,,,2.0,4.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,,,,,,,,,2
Staff,Negative,Sana mas maraming staff. 😅 — sayang.,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,3.0,1.0,1.0,5.0,2.0,2
Professors,Positive,"The facilitator gives useful examples this week, overall.",,,,,,,,,,,,,,,,,4.0,4.0,5.0,5.0,4.0,2.0,5.0,5.0,3.0,,,,,,,,,4
Professors,Negative,May paborito talaga siya sa klase - tbh.,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,1
Payments,Positive,Good experience overall — overall.,,,,,,,,,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,5
Staff,Neutral,guard sa gate okay lang 😅,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3
Facilities,Positive,yung lab sulit talaga lately 🙂,5.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Payments,Neutral,"It's fine, nothing more to say. 🙂 On the other hand, process ng bayad okay lang",,,,,,,,,3.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,3
Professors,Negative,Prof was condescending to students ngayong sem.,,,,,,,,,,,,,,,,,1.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,,,,,,,,,2
Facilities,Positive,"Honestly, the projector worked fine today.",2.0,5.0,3.0,5.0,3.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Professors,Positive,very good professor. 😊,,,,,,,,,,,,,,,,,4.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,4
Facilities,Neutral,walang extra yung projector lately,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Staff,Positive,The guard was kind to us. 😭,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4
Facilities,Positive,"sulit talaga aircon lately. Also, overall, the hallway is too cold lately. 🙂",3.0,3.0,5.0,5.0,5.0,5.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Facilities,Neutral,sana dagdagan yung outlets. 😅 — overall.,1.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Professors,Negative,medyo istrikto si ma'am lately,,,,,,,,,,,,,,,,,2.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,2
Payments,Positive,"sulit ang proseso resibo lately. Also, overall, the billing office had no issues at all. 😅",,,,,,,,,3.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,,,,,,,,,,,,,,,,,,4
Facilities,Positive,malinis naman yung lab 😅,4.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Facilities,Neutral,"Same as usual, no complaints. 😐 — nothing special.",3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Professors,Negative,"Sobrang taray ng dating niya, grabe.",,,,,,,,,,,,,,,,,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,,,,,,,,,2
